,Date,Tweets
155,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
156,2022-03-11,"The @united club lounge is stunning, offering complimentary snacks, beverages and Wi-Fi before your next flight. 

Thank you United for the complimentary lounge passes and making this a wonderful experience. 

#UnitedAirlines #travel #USA https://t.co/daLBe0RHaY"
157,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
158,2022-03-11,I like planes #UnitedAirlines https://t.co/owesYRxMG8
159,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
160,2022-03-11,"Nothing like flying the Dream)Liner on a Friday... ðŸ˜âœˆï¸ @united 

#unitedairlines #beingunited #boeing #boeing787 #b787 #planespotter #airline #fsx #msfs2020 #xplane11 #p3d #instaplane #pilot #aviation #avgeek #aviationgeek https://t.co/QjmCA5BxQn"
161,2022-03-11,Yay!  Optics cases made it on the plane - always a good thing. #unitedairlines @ Boston Logan International Airport https://t.co/ckMfAKaSWN
162,2022-03-11,RT @AircraftVideos: An @united @Airbus A320-232 [#N410UA] landing on 17C at Dallas/Fort Worth International Airport (@DFWAirport) on Septemâ€¦
163,2022-03-11,"United Airlines will allow unvaccinated workers to return to their jobs. The airline announced the change, which is believed to affect 2,200 unvaccinated employees. #UnitedAirlines #unvaccinatedworkers"
164,2022-03-11,"An @united @Airbus A320-232 [#N410UA] landing on 17C at Dallas/Fort Worth International Airport (@DFWAirport) on September 26, 2020 #AvGeek #DFW #KDFW #DFWAirport #UA #UAL #United #UnitedAirlines #Airbus #A320
https://t.co/PqJ3P9Osxs"
165,2022-03-11,#unitedairlines thanks for the worst customer service.  I had to rearrange my day and schedule...per ua. And now I'm stuck waiting in IAH an additional 6 hours. NEVER FLYING UA AGAIN
166,2022-03-11,"@UnitedAirlines  unacceptable exp #Unitedairlines!  Got a text: my original 5p flight (IAH to Ewr) could be changed w/o charge due to weather.  I go standby, 1 seat left, &amp; they give it to NON Rev!!!!  The supervisor was like oh well. Staying the way it is after I questioned it."
167,2022-03-11,"ðŸ˜µâœˆï¸ðŸ•ðŸ©United Airlines let these two pups fly to Honduras. So why canâ€™t they come back? #Aircraft #puppylove #unitedairlines #traveling #pets #PetsAreFamily 

https://t.co/fFXK6nZfs2"
168,2022-03-11,"RT @karrtikr: #UnitedAirlines @united 1/4 Despicable behavior. For my flight UA802 on 2nd March, I didnâ€™t get to board the flight in Delhiâ€¦"
169,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
170,2022-03-11,"â€œOur plane is brokenâ€ well, thatâ€™s not how I thought this weekend getaway would start. Keeping up spirits because the destination is worth the wait. ðŸ˜ âŒšï¸ðŸœðŸŒµðŸŒ„#UnitedAirlines #girlstrip # #waitingtofly #FridayVibes #weleaving #arizona #soulhikes"
171,2022-03-11,"RT @karrtikr: #UnitedAirlines @united 1/4 Despicable behavior. For my flight UA802 on 2nd March, I didnâ€™t get to board the flight in Delhiâ€¦"
172,2022-03-11,Not one single solitary person who was let go by #UnitedAirlines because they were not vaccinated should return and everyone should boycott that trash of an airline!
173,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
174,2022-03-11,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
175,2022-03-11,"@RandPaul Not the ones without an exemption dummy. 

If the employees cared about their livelihood, they could have made a better choice. 

Ppl have real employment issues; this ainâ€™t one. I ainâ€™t flying em til I understand where them mothafuckas gonna be. #UnitedAirlines"
176,2022-03-11,"@united - I have an autoimmune illness - where exactly will these unvaxxed employees be? 

I fly out of EWR, which is a United hub. I may need a knew preferred carrier. 

#UnitedAirlines"
177,2022-03-11,"If you require a seat belt extender, you better buy two seats #UnitedAirlines #flying"
178,2022-03-11,"Well, I guess Iâ€™m not flying #UnitedAirlines.  #unvaccinated #CovidVaccine https://t.co/GNcdYHmrge"
179,2022-03-11,I thank #UnitedAirlines for their smart decision. Lets hope all follow. Otherwise they won't get my business. https://t.co/YpEGn40MbP
180,2022-03-11,Except for the ones they fired ðŸ–•ðŸ½ #UnitedAirlines https://t.co/iMjVaWhWIB
181,2022-03-11,United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVID #snap #ReturnToWork #UnitedAirlines #WheresFauci #FauciLied
182,2022-03-11,"This is a good start by #UnitedAirlines, they can still do better, but all companies should fall suit.

https://t.co/BJUhg4DsSX"
183,2022-03-11,"RT @karrtikr: #UnitedAirlines @united 1/4 Despicable behavior. For my flight UA802 on 2nd March, I didnâ€™t get to board the flight in Delhiâ€¦"
184,2022-03-11,"#UnitedAirlines @united 1/4 Despicable behavior. For my flight UA802 on 2nd March, I didnâ€™t get to board the flight in Delhi and was denied at the airport check in. Flight was only boarded at 30% capacity, I was promised Iâ€™ll get a full refund, and that I need to contact my agent"
185,2022-03-11,"I will not be flying United. Their new slogan should be. ""Fly United and get infected."" #UnitedAirlines #COVID19  #CovidIsNotOver # https://t.co/MpOz5JpnmA"
186,2022-03-11,Well done! ðŸ’ªðŸ»ðŸ‘ðŸ» #UnitedAirlines #liftvaccinemandate https://t.co/eXKWtjGPiv
187,2022-03-11,"ðŸ’¥ World Airfares with the best offers!
Fly to the USA with the best #airfares you can ever think of getting; for more details, call our Travel Agents TODAY! âœˆï¸
â˜Žï¸ Call us now - 0207 071 3683
#TravelAgent #FlightsToTheUSA #FlightOffers #UnitedAirlines https://t.co/N8fxh8Q6qg"
188,2022-03-11,"#NewYork: #UnitedAirlines Says #Unvaccinated Employees Can Return to #Work
https://t.co/OvzPScb4Nv"
189,2022-03-11,"#UnitedAirlines fired people for not taking deadly #Covidvaccine, now needs them back. Disgusting!
#stoptheshot #WakeUpAmerica #StandYourGround #FreedomFlu #DoNotComply #HoldTheLine #LetsGoBrandon #resist #WeWillNotComply #DoNotComplyEVER  #EnoughIsEnough
#MandatoryVaccination https://t.co/Fxje6nFNEk"
190,2022-03-11,#UnitedAirlines has said unvaccinated staff can return to work. How do you feel about flying in a closed plane with recirculated air with the unvaxxed? And Will they enforce mask wearing laws? @UnitedAirlines_
191,2022-03-11,No refund process and amount shown  even after 96 hours of complaint.#UnitedAirlines
192,2022-03-11,"#UnitedAirlines will let unvaccinated employees return to their jobs this month

https://t.co/BwwOegFSWJ"
193,2022-03-11,"ICAO: #AABA9A
Flt: #UAL47 #UnitedAirlines
First seen: 2022/03/11 14:22:41
Min Alt: 8475 ft MSL
Min Dist: 0.37 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/le6bDVibtu https://t.co/ZFUvgLsmxw"
194,2022-03-11,How thoughtful of #UnitedAirlines to rehire/allow their unvaccinated employees to work again ðŸ¥´ðŸ˜ lol.
195,2022-03-11,"#UnitedAirlines said it will allow #unvaccinatedemployees to return to their jobs starting March 28 and asked a #federalappeals to #dismiss a legal #challenge to the #COVID19 mandate as #moot.

Read More: https://t.co/MegqDNX1g2"
196,2022-03-11,"United is apparently ok with breaking federal regulations. This guy has not been asked to put on a mask yet, on my flight from Mobile to Houston this morning.
#UnitedAirlines https://t.co/UqpB8ImLEn"
197,2022-03-11,#UnitedAirlines &amp; Certified Africa partner to launch #AfricanHeritage travel packages in US market | https://t.co/HXQApTDWOX via @Biz_BizTourism @united #AirTravel #TravelIndustry #TourismIndustry
198,2022-03-11,"RT @RalucaAndronic: On route to San Diego! âœˆï¸

Thank you very much @united for the seat upgrade, providing me with plenty of extra space anâ€¦"
199,2022-03-11,"On route to San Diego! âœˆï¸

Thank you very much @united for the seat upgrade, providing me with plenty of extra space and comfort! 

#unitedairlines #myunitedjourney #travel https://t.co/8mdOcUJeEr"
200,2022-03-11,"#UnitedAirlines #Group #Travel

Call us at +1-888-566-5066 to Speak United #Airlines #Customer #Service #Live Person . For the #Reservations , Group #Booking

https://t.co/m1PGyXHrI4

#flights #flightbooking #unitedair #ticketbooking #Americanair #nyctoalaska https://t.co/qpxG1vNp1I"
201,2022-03-11,When do the airlines say NO to the mask mandate extension??? Enough is enough of the mandate madness  #AmericanAirlines #DeltaAirlines #UnitedAirlines #southwest
202,2022-03-11,"@RandPaul @IngrahamAngle They donâ€™t care about their employees. They just need them.

#UnitedAirlines"
203,2022-03-11,RT @TheConWom: About time â€¦. â¦#unitedairlines https://t.co/y9mSbbP302
204,2022-03-11,"ICAO: A5FCEF
Flt: UAL216 #UnitedAirlines
First seen: 2022/03/11 06:40:58
Min Alt: 1600 ft MSL
Min Dist: 3.6 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/7BkIYomfwC https://t.co/fy4e4Xwa3i"
205,2022-03-11,"#NewYork: #UnitedAirlines Says #Unvaccinated #Employees Can #ReturntoWork

https://t.co/Ve7HlvLStZ"
206,2022-03-11,"To the woman at @unitedairlines who booked my flight incorrectly, to the airport who wouldn't take my pmt to fix the problem, to the ""help desk"" who took 30 mins to answer &amp; caused us to miss our flight while my toddler screamed cuz our plane was gone :
#UnitedAirlines"
207,2022-03-11,"ICAO: #A31A54
Flt: #UAL181 #UnitedAirlines
First seen: 2022/03/11 11:49:57
Min Alt: 9775 ft MSL
Min Dist: 1.49 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/6aoLCcOYTC https://t.co/Pdj3YE6j0t"
208,2022-03-11,"#UnitedAirlines #unvaccinated workers can go back to work
#NoVaccineMandates #NoVaccine #coronavirus #VaccineSideEffects #vaccineinjuries #vaccinedeaths #pandemicgameover https://t.co/y32jVaLYTi"
209,2022-03-11,"ICAO: #A05628
Flt: #UAL988 #UnitedAirlines
First seen: 2022/03/11 11:34:22
Min Alt: 9750 ft MSL
Min Dist: 0.58 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/XhWbVFXeA6 https://t.co/8lcdMkf3Kr"
210,2022-03-11,"RT @SusanLiTV: #UNITEDAIRLINES TO LET #UNVACCINATED WORKERS RETURN TO WORK STARTING MARCH 28 -- MEMO

$UAL"
211,2022-03-11,Great to welcome back the  @united #airlines flight to #Edinburgh with #business class #chauffeur clients today Lovely people enjoying a visit to #Scotland &amp; staying the always friendly @SheratonEDI  Great to see you back #UnitedAirlines now heading back on time #Newark #NewYork https://t.co/sqfZG4yj0x
212,2022-03-11,RT @TheConWom: About time â€¦. â¦#unitedairlines https://t.co/y9mSbbP302
213,2022-03-11,RT @TheConWom: About time â€¦. â¦#unitedairlines https://t.co/y9mSbbP302
214,2022-03-11,About time â€¦. â¦#unitedairlines https://t.co/y9mSbbP302
215,2022-03-11,@zerohedge #UnitedAirlines sucks so bad! Iâ€™d never fly themâ€¦not even if the alternative was riding one of those Japanese dildo bikes ðŸ™ƒ
216,2022-03-11,@united Any thoughts on your partner Asiana supporting Russia to wage war and murder children in Ukraine? Thanks! #united #unitedairlines #ual #ua #staralliance #ORD #chicago @SenatorDurbin @SenDuckworth
217,2022-03-11,#UnitedAirlines to let #unvaccinated employees return to jobs March 28 -memo https://t.co/wsdc3IRf8s #Unvaxxed #Novavax #Corbevax #Medicago #Pfizer #VaccineMandates #LetFreedomRoll #LetFreedomRing #KeystoneXL #Ukraine #Russia #Epstein #Maxwell #Biden #Putin #Covid #RIPLuis #FTW
218,2022-03-11,"ICAO: #A2CA5D
Flt: #UAL945 #UnitedAirlines
First seen: 2022/03/11 08:58:15
Min Alt: 8975 ft MSL
Min Dist: 1.44 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/tEyLJPKR5e https://t.co/6ONNSJTXUC"
219,2022-03-11,"I gotta be honest if Covid is still widespread (as it is now) and they stop requiring masks on airplanes, I will just stop flying. I have no interest in being trapped on a plane with people who donâ€™t care about spreading #Covid #CDC #TSA #AlaskaAir 
#DeltaAirlines #UnitedAirlines https://t.co/xk71sKrDdD"
220,2022-03-11,"United is allowing back its 2,000 unvaccinated employees after forcing them to switch roles or take unpaid leave #unitedairlines #unpaidleave #employee https://t.co/cfSEphQloG"
221,2022-03-11,United Airlines to let unvaccinated employees return to jobs March 28 -memo #unitedairlines #scottkirby #appealscourt https://t.co/9YCWGMWsPY
222,2022-03-11,"ðŸ˜‚ðŸ˜‚ðŸ˜‚
I hope they tell them to get fucked 
#UnitedAirlines https://t.co/O7BbpmvaCg"
223,2022-03-11,United Airlines announces unvaccinated employees with exemptions can return to work #plaintiffs #unitedairlines #courtfiling https://t.co/QkoT4xczJi
224,2022-03-11,@tedcruz I won't fly #UnitedAirlines . Damage is alreasy done. They shouldn't be rewarded for destroying people's ability to pay essential bills.
225,2022-03-11,"RT @charisma_news: #UnitedAirlines Welcomes Back Unvaccinated Employeesâ€”for Now: https://t.co/g0Ox0rQi69
#CharismaNews #Charismamedia #reliâ€¦"
226,2022-03-11,"Wish everyone could have had a crystal ball when a Powerful #tyrant @JoeBiden was extorting them into getting the #vaccine by threat of job loss.This has been very traumatic and unforgivable.I am glad #UnitedAirlines supposedly gives jobs back, but what about all of the distress. https://t.co/rvfGMVqsvR"
227,2022-03-11,"RT @gjmaybury: ðŸ‘‰#UnitedAirlines unvaccinated workers can come back to workâ€¦

Translation: â€œoops we are sorry you got poisoned but we need tâ€¦"
228,2022-03-11,Canceled Disney World trip because United Airlines messed up my flight and had no legit reason to #UnitedAirlines #dreamdestroyed #birthdayruined
229,2022-03-11,"@nypost Happy I have zero need for #UnitedAirlines. My body, my choice, right?"
230,2022-03-11,@united #UnitedAirlines coming through with help and an answer in less than 10 minutes! Thank you!!!!
231,2022-03-11,"@united Great. Now work on the big things, like customer service and your IT interfaces with your vendor partners like @flyethiopian so you don't strand customers for days at a time. #Fail #CustomerService #Airlines #UnitedAirlines #EthiopianAirlines"
232,2022-03-11,Who are the geniuses that thought it was wise to shut down Bush airportâ€™s terminal E just before spring break? #iah #UnitedAirlines
233,2022-03-11,Never flying #UnitedAirlines ever again! #annoyed
234,2022-03-11,@Reuters Iâ€™ll skip #UnitedAirlines
235,2022-03-11,"#Unvaccinated #UnitedAirlines employees can return to their positions on March 28, according to a memorandum.
https://t.co/tBCGdbnoH2"
236,2022-03-11,Very frustrated with #UnitedAirlines. I have been on the phone with them two times waiting for close to an hour both times. Talked to an agent who said I needed to call 800-864-8331 for refund Departmentâ€¦that was the number I had called and was on hold for when they answeredâ€¦ https://t.co/FJdn52qagr
